UserID,RG_case,Missing_Daily_Transactions,First_Deposit_Date,Registration_date,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_s,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zero,euros_per_bet_fixedodds_sqrt_zer,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zero,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zero,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zer,euros_per_bet_liveaction_sqrt_ze,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zer,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,percent_lost_casino_sqrt_zeros,time_to_deposit
7403363,1,0,11/15/2008,11/15/2008,Germany.COM,German,M,1980,28,395.64,65,32,275,0.1163636364,2.03125,6.0867692308,174.55,0.4411839046,153775.11,7907,276,339,0.814159292,28.648550725,19.447971418,8461.12,0.0550226887,,,,,,,,,,33392.55,13.441183905,30524.12,8.0550226887,,,19.890701345,8.0622577483,5.6568542495,16.583123952,0.3411211462,1.4252192814,2.4671378621,182.7362854,3.6662220206,392.14169633,88.921313531,16.613247726,18.41195264,0.902307759,5.3524340934,4.4099854215,174.71153368,2.8381371864,,,,,,,,,,19.890701345,8.0622577483,5.6568542495,16.583123952,0.3411211462,1.4252192814,2.4671378621,182.7362854,3.6662220206,392.14169633,88.921313531,16.613247726,18.41195264,0.902307759,5.3524340934,4.4099854215,174.71153368,2.8381371864,0,0,0,0,0,0,0,0,0,0
7404711,1,0,11/17/2008,11/15/2008,Poland,Polish,F,1980,28,64.639521695,27,14,568,0.0246478873,1.9285714286,2.3940563591,25.789366183,0.3989721073,22565.223035,2176,60,640,0.09375,36.266666667,10.370047351,1554.8584467,0.0689050777,,,,,,,,,,33243.789366,13.398972107,23617.858447,8.0689050777,,,8.0398707512,5.1961524227,3.7416573868,23.832750576,0.1569964564,1.3887301497,1.5472738475,182.32879467,3.6604606414,150.21725279,46.647615159,7.7459666924,25.298221281,0.3061862178,6.0221812217,3.2202557897,153.68102826,2.8405818203,,,,,,,,,,8.0398707512,5.1961524227,3.7416573868,23.832750576,0.1569964564,1.3887301497,1.5472738475,182.32879467,3.6604606414,150.21725279,46.647615159,7.7459666924,25.298221281,0.3061862178,6.0221812217,3.2202557897,153.68102826,2.8405818203,0,0,0,0,0,0,0,0,0,2
7411413,1,0,11/16/2008,11/16/2008,France.COM,French,M,1980,28,65,5,4,313,0.0127795527,1.25,13,65,1,460,6,4,324,0.012345679,1.5,76.666666667,460,1,,,,,,,,,,33283,14,22523,9,,,8.0622577483,2.2360679775,2,17.691806013,0.1130466838,1.1180339887,3.6055512755,182.43629025,3.7416573868,21.44761059,2.4494897428,2,18,0.1111111111,1.2247448714,8.7559503577,150.07664708,3,,,,,,,,,,8.0622577483,2.2360679775,2,17.691806013,0.1130466838,1.1180339887,3.6055512755,182.43629025,3.7416573868,21.44761059,2.4494897428,2,18,0.1111111111,1.2247448714,8.7559503577,150.07664708,3,0,0,0,0,0,0,0,0,0,0
7411986,1,0,11/16/2008,11/16/2008,Belgium,Turkish,M,1978,29,1138.13,118,42,106,0.3962264151,2.8095238095,9.6451694915,1021.61,0.8976215371,1895.94,46,17,98,0.1734693878,2.7058823529,41.216086957,688.59,0.3631918732,13858.4,1188,7,68,0.1029411765,169.71428571,11.665319865,1198.3,0.0864674133,34239.61,13.897621537,22751.59,8.3631918732,37050.3,7.0864674133,33.736182357,10.862780491,6.4807406984,10.295630141,0.6294651818,1.6761634197,3.1056673182,185.03948227,3.7279513861,43.542393136,6.7823299831,4.1231056256,9.8994949366,0.4164965639,1.6449566417,6.4199756196,150.836302,2.8919183725,117.72170573,34.467375879,2.6457513111,8.2462112512,0.320844474,13.02744356,3.4154530981,192.48454483,2.6620419631,33.736182357,10.862780491,6.4807406984,10.295630141,0.6294651818,1.6761634197,3.1056673182,185.03948227,3.7279513861,43.542393136,6.7823299831,4.1231056256,9.8994949366,0.4164965639,1.6449566417,6.4199756196,150.836302,2.8919183725,117.72170573,34.467375879,2.6457513111,8.2462112512,0.320844474,13.02744356,3.4154530981,192.48454483,2.6620419631,0
7413033,0,0,11/16/2008,11/16/2008,Denmark,English,M,1973,35,80.286036278,15,13,21,0.619047619,1.1538461538,5.3524024185,10.578780723,0.1317636443,,,,,,,,,,,,,,,,,,,33228.578781,13.131763644,,,,,8.9602475567,3.8729833462,3.6055512755,4.582575695,0.7867957925,1.0741723111,2.313525971,182.28707793,3.6237775379,,,,,,,,,,,,,,,,,,,8.9602475567,3.8729833462,3.6055512755,4.582575695,0.7867957925,1.0741723111,2.313525971,182.28707793,3.6237775379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414920,1,0,11/16/2008,11/16/2008,Sweden,Swedish,M,1988,20,6954.0071057,500,167,334,0.5,2.994011976,13.908014211,-779.5736015,-0.112104228,101.76763611,14,9,199,0.0452261307,1.5555555556,7.2691168653,46.44432924,0.4563762215,5075.89,4056,15,269,0.0557620818,270.4,1.2514521696,474.2,0.0934220403,32438.426399,12.887895772,22109.444329,8.4563762215,36326.2,7.0934220403,83.390689563,22.360679775,12.922847983,18.275666882,0.7071067812,1.7303213505,3.7293450111,180.10670837,3.5899715558,10.087994653,3.7416573868,3,14.10673598,0.2126643615,1.2472191289,2.6961299793,148.6924488,2.9079849074,71.245280545,63.686733312,3.8729833462,16.401219467,0.2361399623,16.443843833,1.1186832302,190.5943336,2.6633479007,83.390689563,22.360679775,12.922847983,18.275666882,0.7071067812,1.7303213505,3.7293450111,180.10670837,3.5899715558,10.087994653,3.7416573868,3,14.10673598,0.2126643615,1.2472191289,2.6961299793,148.6924488,2.9079849074,71.245280545,63.686733312,3.8729833462,16.401219467,0.2361399623,16.443843833,1.1186832302,190.5943336,2.6633479007,0
7418711,1,0,12/09/2008,11/17/2008,Greece.BAW,Greek,M,1980,28,29.4,17,3,6,0.5,5.6666666667,1.7294117647,29.4,1,1561.75,115,16,566,0.0282685512,7.1875,13.580434783,183.87,0.117733312,17015.98,37091,27,605,0.0446280992,1373.7407407,0.4587630422,-1388.99,-0.081628563,33247.4,14,22246.87,8.117733312,34463.01,6.9183714367,5.4221766847,4.1231056256,1.7320508076,2.4494897428,0.7071067812,2.3804761428,1.3150710113,182.33869584,3.7416573868,39.51898278,10.723805295,4,23.790754507,0.1681325407,2.6809513237,3.685164146,149.15384675,2.8491636162,130.44531421,192.59023859,5.1961524227,24.596747752,0.2112536371,37.064008698,0.6773204871,185.64215577,2.6302797259,5.4221766847,4.1231056256,1.7320508076,2.4494897428,0.7071067812,2.3804761428,1.3150710113,182.33869584,3.7416573868,39.51898278,10.723805295,4,23.790754507,0.1681325407,2.6809513237,3.685164146,149.15384675,2.8491636162,130.44531421,192.59023859,5.1961524227,24.596747752,0.2112536371,37.064008698,0.6773204871,185.64215577,2.6302797259,22
7421159,1,0,11/18/2008,11/18/2008,Germany.COM,German,M,1968,40,,,,,,,,,,8,2,1,1,1,2,4,-4.9,-0.6125,,,,,,,,,,,,22058.1,7.3875,,,,,,,,,,,,2.8284271247,1.4142135624,1,1,1,1.4142135624,2,148.51969566,2.717995585,,,,,,,,,,0,0,0,0,0,0,0,185.52,0,2.8284271247,1.4142135624,1,1,1,1.4142135624,2,148.51969566,2.717995585,0,0,0,0,0,0,0,0,0,0
7423823,0,0,11/18/2008,11/18/2008,United Kingdom,English,M,1990,18,47.534165181,1,1,1,1,1,47.534165181,47.534165181,1,,,,,,,,,,,,,,,,,,,33265.534165,14,,,,,6.8945025333,1,1,1,1,1,6.8945025333,182.38841566,3.7416573868,,,,,,,,,,,,,,,,,,,6.8945025333,1,1,1,1,1,6.8945025333,182.38841566,3.7416573868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424323,0,0,11/18/2008,11/18/2008,Germany.COM,German,M,1983,24,619.28,18,9,296,0.0304054054,2,34.404444444,-151.5,-0.244638936,996.44,19,8,218,0.0366972477,2.375,52.444210526,244.5,0.2453735298,,,,,,,,,,33066.5,12.755361064,22307.5,8.2453735298,,,24.885337048,4.2426406871,3,17.204650534,0.1743714581,1.4142135624,5.865530193,181.84196435,3.5714648346,31.566437873,4.3588989435,2.8284271247,14.76482306,0.191565257,1.5411035007,7.2418375104,149.35695498,2.8714758452,,,,,,,,,,24.885337048,4.2426406871,3,17.204650534,0.1743714581,1.4142135624,5.865530193,181.84196435,3.5714648346,31.566437873,4.3588989435,2.8284271247,14.76482306,0.191565257,1.5411035007,7.2418375104,149.35695498,2.8714758452,0,0,0,0,0,0,0,0,0,0
7424788,0,0,11/18/2008,11/18/2008,France.COM,French,M,1982,26,83.71,50,11,317,0.0347003155,4.5454545455,1.6742,17,0.203082069,30.15,16,5,317,0.0157728707,3.2,1.884375,3,0.0995024876,,,,,,,,,,33235,13.203082069,22066,8.0995024876,,,9.1493169144,7.0710678119,3.3166247904,17.804493815,0.1862802068,2.1320071636,1.2939088067,182.30469001,3.633604556,5.4909015653,4,2.2360679775,17.804493815,0.1255900898,1.788854382,1.3727253913,148.54628908,2.8459624888,,,,,,,,,,9.1493169144,7.0710678119,3.3166247904,17.804493815,0.1862802068,2.1320071636,1.2939088067,182.30469001,3.633604556,5.4909015653,4,2.2360679775,17.804493815,0.1255900898,1.788854382,1.3727253913,148.54628908,2.8459624888,0,0,0,0,0,0,0,0,0,0
7425466,0,0,11/19/2008,11/18/2008,Netherlands,Dutch,M,1980,28,260.99,20,16,702,0.0227920228,1.25,13.0495,108.39,0.4153032683,484.165,69,18,696,0.025862069,3.8333333333,7.016884058,-13.525,-0.027934692,,,,,,,,,,33326.39,13.415303268,22049.475,7.9720653083,,,16.155184926,4.472135955,4,26.495282599,0.1509702712,1.1180339887,3.6124091684,182.55516974,3.6626907143,22.00374968,8.3066238629,4.2426406871,26.381811917,0.1608168802,1.9578900207,2.6489401764,148.49065627,2.8234846039,,,,,,,,,,16.155184926,4.472135955,4,26.495282599,0.1509702712,1.1180339887,3.6124091684,182.55516974,3.6626907143,22.00374968,8.3066238629,4.2426406871,26.381811917,0.1608168802,1.9578900207,2.6489401764,148.49065627,2.8234846039,0,0,0,0,0,0,0,0,0,1
7429868,0,0,11/19/2008,11/19/2008,France.COM,French,F,1982,26,20,2,1,4,0.25,2,10,-12,-0.6,2,1,1,1,1,1,2,2,1,,,,,,,,,,33206,12.4,22065,9,,,4.472135955,1.4142135624,1,2,0.5,1.4142135624,3.1622776602,182.22513548,3.5213633723,1.4142135624,1,1,1,1,1,1.4142135624,148.54292309,3,,,,,,,,,,4.472135955,1.4142135624,1,2,0.5,1.4142135624,3.1622776602,182.22513548,3.5213633723,1.4142135624,1,1,1,1,1,1.4142135624,148.54292309,3,0,0,0,0,0,0,0,0,0,0
7431218,1,0,11/19/2008,11/19/2008,Spain,Spanish,M,1985,23,168,135,46,674,0.0682492582,2.9347826087,1.2444444444,29.59,0.1761309524,115.48,77,25,662,0.0377643505,3.08,1.4997402597,-31.65,-0.274073433,,,,,,,,,,33247.59,13.176130952,22031.35,7.7259265674,,,12.961481397,11.618950039,6.7823299831,25.961509971,0.2612455897,1.7131207222,1.115546702,182.33921685,3.629894069,10.746162106,8.7749643874,5,25.729360661,0.1943305186,1.7549928775,1.2246388283,148.42961295,2.7795551024,,,,,,,,,,12.961481397,11.618950039,6.7823299831,25.961509971,0.2612455897,1.7131207222,1.115546702,182.33921685,3.629894069,10.746162106,8.7749643874,5,25.729360661,0.1943305186,1.7549928775,1.2246388283,148.42961295,2.7795551024,0,0,0,0,0,0,0,0,0,0
7442669,0,0,11/24/2008,11/22/2008,Poland,Polish,M,1986,22,8.7486339111,7,6,119,0.0504201681,1.1666666667,1.2498048444,8.7486339111,1,,,,,,,,,,,,,,,,,,,33226.748634,14,,,,,2.9578089714,2.6457513111,2.4494897428,10.908712115,0.2245443566,1.0801234497,1.1179467091,182.2820579,3.7416573868,,,,,,,,,,,,,,,,,,,2.9578089714,2.6457513111,2.4494897428,10.908712115,0.2245443566,1.0801234497,1.1179467091,182.2820579,3.7416573868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7444582,0,0,12/02/2008,11/22/2008,Germany.COM,German,M,1980,28,1777.51,130,47,515,0.0912621359,2.7659574468,13.673153846,649.89,0.3656181962,6823.83,302,57,548,0.1040145985,5.298245614,22.595463576,2101.11,0.3079077292,,,,,,,,,,33867.89,13.365618196,24164.11,8.3079077292,,,42.160526562,11.401754251,6.8556546004,22.693611436,0.3020962362,1.6631167869,3.697722792,184.03230695,3.6559018308,82.606476744,17.378147197,7.5498344353,23.409399821,0.3225129432,2.3017918268,4.7534685837,155.44809423,2.8823441379,,,,,,,,,,42.160526562,11.401754251,6.8556546004,22.693611436,0.3020962362,1.6631167869,3.697722792,184.03230695,3.6559018308,82.606476744,17.378147197,7.5498344353,23.409399821,0.3225129432,2.3017918268,4.7534685837,155.44809423,2.8823441379,0,0,0,0,0,0,0,0,0,10
7446941,1,0,01/23/2009,11/22/2008,Italy.IT,Italian,M,1974,34,3,1,1,1,1,1,3,3,1,,,,,,,,,,,,,,,,,,,33221,14,,,,,1.7320508076,1,1,1,1,1,1.7320508076,182.26628871,3.7416573868,,,,,,,,,,,,,,,,,,,1.7320508076,1,1,1,1,1,1.7320508076,182.26628871,3.7416573868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
7447994,1,0,12/15/2008,11/22/2008,Germany.COM,German,M,1975,33,13385.5001,187,17,42,0.4047619048,11,71.580214439,-552.7299,-0.041293183,74351.8199,594,18,41,0.4390243902,33,125.17141397,7818.7299,0.1051585544,,,,,,,,,,32665.2701,12.958706817,29881.7299,8.1051585544,,,115.69572205,13.674794331,4.1231056256,6.4807406984,0.6362090103,3.3166247904,8.4605091123,180.7353593,3.5998203868,272.67530123,24.372115214,4.2426406871,6.4031242374,0.6625891564,5.7445626465,11.188003127,172.86332723,2.8469560155,,,,,,,,,,115.69572205,13.674794331,4.1231056256,6.4807406984,0.6362090103,3.3166247904,8.4605091123,180.7353593,3.5998203868,272.67530123,24.372115214,4.2426406871,6.4031242374,0.6625891564,5.7445626465,11.188003127,172.86332723,2.8469560155,0,0,0,0,0,0,0,0,0,23
7451398,0,0,11/23/2008,11/23/2008,Greece.BAW,Greek,M,1969,39,,,,,,,,,,213.98,10,4,4,1,2.5,21.398,90,0.4206000561,,,,,,,,,,,,22153,8.4206000561,,,,,,,,,,,,14.628055236,3.1622776602,2,2,1,1.5811388301,4.6257972286,148.83883902,2.9018270204,,,,,,,,,,0,0,0,0,0,0,0,185.52,0,14.628055236,3.1622776602,2,2,1,1.5811388301,4.6257972286,148.83883902,2.9018270204,0,0,0,0,0,0,0,0,0,0
7456924,1,0,11/24/2008,11/24/2008,Italy.IT,Italian,M,1972,36,26639,1202,395,568,0.6954225352,3.0430379747,22.162229617,10161.69,0.3814591389,3023,123,53,566,0.093639576,2.320754717,24.577235772,598.04,0.1978299702,,,,,,,,,,43379.69,13.381459139,22661.04,8.1978299702,,,163.21458268,34.669871647,19.874606914,23.832750576,0.8339199813,1.7444305589,4.7076777308,208.2779153,3.6580676783,54.981815176,11.090536506,7.2801098893,23.790754507,0.306005843,1.523402349,4.9575433203,150.53584291,2.863185284,,,,,,,,,,163.21458268,34.669871647,19.874606914,23.832750576,0.8339199813,1.7444305589,4.7076777308,208.2779153,3.6580676783,54.981815176,11.090536506,7.2801098893,23.790754507,0.306005843,1.523402349,4.9575433203,150.53584291,2.863185284,0,0,0,0,0,0,0,0,0,0
7459013,1,0,12/10/2008,11/24/2008,Germany.COM,German,M,1986,21,33.32,18,8,149,0.0536912752,2.25,1.8511111111,33.32,1,9.2061,5,2,65,0.0307692308,2.5,1.84122,-3.8339,-0.416452135,316.25,127,3,58,0.0517241379,42.333333333,2.4901574803,50.5,0.1596837945,33251.32,14,22059.1661,7.583547865,35902.5,7.1596837945,5.7723478759,4.2426406871,2.8284271247,12.206555616,0.2317137785,1.5,1.3605554421,182.34944475,3.7416573868,3.0341555662,2.2360679775,1.4142135624,8.0622577483,0.1754116039,1.5811388301,1.3569156201,148.52328471,2.7538242255,17.783419244,11.26942767,1.7320508076,7.6157731059,0.2274294131,6.5064070986,1.5780232826,189.47955035,2.6757585456,5.7723478759,4.2426406871,2.8284271247,12.206555616,0.2317137785,1.5,1.3605554421,182.34944475,3.7416573868,3.0341555662,2.2360679775,1.4142135624,8.0622577483,0.1754116039,1.5811388301,1.3569156201,148.52328471,2.7538242255,17.783419244,11.26942767,1.7320508076,7.6157731059,0.2274294131,6.5064070986,1.5780232826,189.47955035,2.6757585456,16
7462955,1,0,11/25/2008,11/25/2008,Poland,Polish,F,1990,18,475.18290132,122,29,491,0.0590631365,4.2068965517,3.8949418141,-43.16335635,-0.090835247,31430.952542,1959,183,547,0.3345521024,10.704918033,16.044386188,1164.4716473,0.0370485637,322,75,1,1,1,75,4.2933333333,-23,-0.071428571,33174.836644,12.909164753,23227.471647,8.0370485637,35829,6.9285714286,21.798690358,11.045361017,5.3851648071,22.158519806,0.2430290856,2.0510720494,1.9735606943,182.13960756,3.5929326118,177.2877676,44.260591953,13.527749258,23.388031127,0.5784047911,3.2718371036,4.0055444309,152.40561554,2.8349688823,17.944358445,8.6602540378,1,1,1,8.6602540378,2.0720360357,189.28549865,2.6322179675,21.798690358,11.045361017,5.3851648071,22.158519806,0.2430290856,2.0510720494,1.9735606943,182.13960756,3.5929326118,177.2877676,44.260591953,13.527749258,23.388031127,0.5784047911,3.2718371036,4.0055444309,152.40561554,2.8349688823,17.944358445,8.6602540378,1,1,1,8.6602540378,2.0720360357,189.28549865,2.6322179675,0
7463375,0,0,11/25/2008,11/25/2008,Spain,Spanish,M,1986,21,91.5,76,26,341,0.0762463343,2.9230769231,1.2039473684,22.16,0.2421857923,80,69,11,32,0.34375,6.2727272727,1.1594202899,9.76,0.122,,,,,,,,,,33240.16,13.242185792,22072.76,8.122,,,9.5655632349,8.7177978871,5.0990195136,18.466185313,0.2761273878,1.7097008285,1.0972453547,182.31884159,3.6389814224,8.94427191,8.3066238629,3.3166247904,5.6568542495,0.58630197,2.5045413298,1.0767638041,148.56904119,2.8499122794,,,,,,,,,,9.5655632349,8.7177978871,5.0990195136,18.466185313,0.2761273878,1.7097008285,1.0972453547,182.31884159,3.6389814224,8.94427191,8.3066238629,3.3166247904,5.6568542495,0.58630197,2.5045413298,1.0767638041,148.56904119,2.8499122794,0,0,0,0,0,0,0,0,0,0
7463621,0,0,11/25/2008,11/25/2008,Portugal,Portuguese,M,1982,26,129.21,3,3,3,1,1,43.07,32.46,0.2512189459,61.21,2,2,2,1,1,30.605,-2.46,-0.040189512,,,,,,,,,,33250.46,13.251218946,22060.54,7.9598104885,,,11.367057667,1.7320508076,1.7320508076,1.7320508076,1,1,6.5627738038,182.34708662,3.6402223759,7.8236819976,1.4142135624,1.4142135624,1.4142135624,1,1,5.5321785944,148.52790984,2.8213136104,,,,,,,,,,11.367057667,1.7320508076,1.7320508076,1.7320508076,1,1,6.5627738038,182.34708662,3.6402223759,7.8236819976,1.4142135624,1.4142135624,1.4142135624,1,1,5.5321785944,148.52790984,2.8213136104,0,0,0,0,0,0,0,0,0,0
7466884,1,0,12/16/2008,11/25/2008,Canada,English,M,1967,41,16.794416244,1,1,1,1,1,16.794416244,16.794416244,1,,,,,,,,,,17,10,1,1,1,10,1.7,7,0.4117647059,33234.794416,14,,,35859,7.4117647059,4.0980991012,1,1,1,1,1,4.0980991012,182.30412616,3.7416573868,,,,,,,,,,4.1231056256,3.1622776602,1,1,1,3.1622776602,1.303840481,189.36472744,2.7224556389,4.0980991012,1,1,1,1,1,4.0980991012,182.30412616,3.7416573868,0,0,0,0,0,0,0,0,0,4.1231056256,3.1622776602,1,1,1,3.1622776602,1.303840481,189.36472744,2.7224556389,21
7472343,1,0,11/27/2008,11/26/2008,Croatia,Croatian,M,1975,33,347.22502728,177,99,695,0.1424460432,1.7878787879,1.9617233179,49.237013529,0.1418014534,53615.149965,7040,179,687,0.2605531295,39.329608939,7.6157883474,2471.2082036,0.0460916029,,,,,,,,,,33267.237014,13.141801453,24534.208204,8.0460916029,,,18.63397508,13.304134696,9.9498743711,26.362852653,0.3774202474,1.3371158468,1.4006153355,182.39308379,3.6251622658,231.54945469,83.904707854,13.37908816,26.210684844,0.5104440513,6.2713323097,2.7596717825,156.63399441,2.8365633437,,,,,,,,,,18.63397508,13.304134696,9.9498743711,26.362852653,0.3774202474,1.3371158468,1.4006153355,182.39308379,3.6251622658,231.54945469,83.904707854,13.37908816,26.210684844,0.5104440513,6.2713323097,2.7596717825,156.63399441,2.8365633437,0,0,0,0,0,0,0,0,0,1
7476569,1,0,07/07/2009,11/27/2008,Spain,Spanish,M,1976,31,,,,,,,,,,25,2,1,1,1,2,12.5,10,0.4,,,,,,,,,,,,22073,8.4,,,,,,,,,,,,5,1.4142135624,1,1,1,1.4142135624,3.5355339059,148.56984889,2.8982753492,,,,,,,,,,0,0,0,0,0,0,0,185.52,0,5,1.4142135624,1,1,1,1.4142135624,3.5355339059,148.56984889,2.8982753492,0,0,0,0,0,0,0,0,0,222
7477106,0,0,12/15/2008,11/27/2008,Germany.COM,German,M,1989,19,479.81,377,73,523,0.1395793499,5.1643835616,1.2727055703,68.72,0.1432233592,46.61,39,11,97,0.1134020619,3.5454545455,1.1951282051,-5.64,-0.121004076,,,,,,,,,,33286.72,13.143223359,22057.36,7.8789959236,,,21.904565734,19.416487839,8.5440037453,22.869193252,0.3736031985,2.2725280112,1.128142531,182.4464853,3.6253583767,6.8271516755,6.2449979984,3.3166247904,9.8488578018,0.3367522262,1.8829377434,1.0932191935,148.51720439,2.8069549201,,,,,,,,,,21.904565734,19.416487839,8.5440037453,22.869193252,0.3736031985,2.2725280112,1.128142531,182.4464853,3.6253583767,6.8271516755,6.2449979984,3.3166247904,9.8488578018,0.3367522262,1.8829377434,1.0932191935,148.51720439,2.8069549201,0,0,0,0,0,0,0,0,0,18
7478267,0,0,11/27/2008,11/27/2008,Germany.COM,German,M,1985,23,3.6,3,2,179,0.0111731844,1.5,1.2,3.6,1,1.025,2,2,207,0.0096618357,1,0.5125,1.025,1,,,,,,,,,,33221.6,14,22064.025,9,,,1.8973665961,1.7320508076,1.4142135624,13.37908816,0.1057032845,1.2247448714,1.095445115,182.26793465,3.7416573868,1.0124228366,1.4142135624,1.4142135624,14.38749457,0.0982946374,1,0.7158910532,148.53964117,3,,,,,,,,,,1.8973665961,1.7320508076,1.4142135624,13.37908816,0.1057032845,1.2247448714,1.095445115,182.26793465,3.7416573868,1.0124228366,1.4142135624,1.4142135624,14.38749457,0.0982946374,1,0.7158910532,148.53964117,3,0,0,0,0,0,0,0,0,0,0
7481215,0,0,12/02/2008,11/27/2008,Poland,Turkish,M,1988,20,238.54799081,11,9,538,0.0167286245,1.2222222222,21.686180983,139.37708333,0.5842727195,7539.4195606,119,25,284,0.088028169,4.76,63.356466896,233.79592649,0.0310098045,336.75,105,5,569,0.0087873462,21,3.2071428571,41.25,0.1224944321,33357.377083,13.58427272,22296.795926,8.0310098045,35893.25,7.1224944321,15.444998893,3.3166247904,3,23.194827009,0.1293391841,1.1055415968,4.6568423833,182.64002049,3.6856848373,86.829831053,10.908712115,5,16.852299546,0.2966954145,2.1817424229,7.9596775623,149.32111681,2.8339036336,18.350749304,10.246950766,2.2360679775,23.853720884,0.0937408461,4.582575695,1.7908497584,189.45513981,2.6688001859,15.444998893,3.3166247904,3,23.194827009,0.1293391841,1.1055415968,4.6568423833,182.64002049,3.6856848373,86.829831053,10.908712115,5,16.852299546,0.2966954145,2.1817424229,7.9596775623,149.32111681,2.8339036336,18.350749304,10.246950766,2.2360679775,23.853720884,0.0937408461,4.582575695,1.7908497584,189.45513981,2.6688001859,5
7497739,0,0,11/30/2008,11/30/2008,Greece.BAW,Greek,M,1980,28,13,8,3,24,0.125,2.6666666667,1.625,1,0.0769230769,79,37,8,64,0.125,4.625,2.1351351351,32.56,0.4121518987,5,1,1,1,1,1,5,5,1,33219,13.076923077,22095.56,8.4121518987,35857,8,3.6055512755,2.8284271247,1.7320508076,4.8989794856,0.3535533906,1.6329931619,1.2747548784,182.26080215,3.6162028534,8.8881944173,6.0827625303,2.8284271247,8,0.3535533906,2.1505813168,1.4612101612,148.64575339,2.9003709933,2.2360679775,1,1,1,1,1,2.2360679775,189.35944656,2.8284271247,3.6055512755,2.8284271247,1.7320508076,4.8989794856,0.3535533906,1.6329931619,1.2747548784,182.26080215,3.6162028534,8.8881944173,6.0827625303,2.8284271247,8,0.3535533906,2.1505813168,1.4612101612,148.64575339,2.9003709933,2.2360679775,1,1,1,1,1,2.2360679775,189.35944656,2.8284271247,0
7498302,0,0,05/26/2009,11/30/2008,Spain,Spanish,M,1986,22,33,11,5,110,0.0454545455,2.2,3,6.14,0.1860606061,2,2,1,1,1,2,1,2,1,43,43,1,1,1,43,1,-2.5,-0.058139535,33224.14,13.186060606,22065,9,35849.5,6.9418604651,5.7445626465,3.3166247904,2.2360679775,10.488088482,0.2132007164,1.4832396974,1.7320508076,182.27490228,3.6312615722,1.4142135624,1.4142135624,1,1,1,1.4142135624,1,148.54292309,3,6.5574385243,6.5574385243,1,1,1,6.5574385243,1,189.33964191,2.6347410623,5.7445626465,3.3166247904,2.2360679775,10.488088482,0.2132007164,1.4832396974,1.7320508076,182.27490228,3.6312615722,1.4142135624,1.4142135624,1,1,1,1.4142135624,1,148.54292309,3,6.5574385243,6.5574385243,1,1,1,6.5574385243,1,189.33964191,2.6347410623,177
